Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Predicted Eligibility Score
875686,Leslie Nguyen,3,3,2022-12-13,0,2.2,2024-08-09,2,0,2,0,91,55,36,96.8,49,39,3,6.4,2.9,2,2,2,2.3,83
938133,Christina Johnson,6,1,2019-04-24,0,5.8,2024-02-19,1,0,9,1,98,34,64,71,14,4,3,5.4,4.1,2,21,1,1.1,40
54905,Terry Fleming,4,4,2020-02-16,2,1.3,2024-05-10,1,1,7,0,27,11,16,77.4,45,2,40,8.2,2.8,1,15,1,4.2,51
87507,Brooke Howard,6,2,2010-03-14,0,14.9,2024-08-22,1,2,5,1,38,25,13,75.5,40,27,3,4,2.4,0,14,2,2.8,54
793815,Steven Price,4,0,2019-04-27,0,5.8,2024-03-04,4,2,2,0,40,19,21,97.9,31,14,28,2.9,2.1,0,27,1,1.1,77
984587,Joanna Weaver,6,7,2013-11-17,0,11.3,2024-02-12,4,0,9,1,56,39,17,79.9,20,11,1,1.5,1.2,0,25,1,3.3,52
288916,Beth Howell,6,0,2019-10-19,1,5,2024-03-16,0,2,2,1,71,52,19,88.7,6,5,2,5.8,2.9,1,19,1,1.7,69
997447,Curtis Murphy,1,0,2021-08-04,0,3.5,2024-11-27,3,2,3,0,95,51,44,71.7,30,18,8,5.8,2.8,1,29,2,4,41
426898,Jennifer Wilson,3,0,2022-10-22,0,2.3,2024-10-07,1,0,8,0,97,26,71,69.8,33,2,5,9.6,2.2,0,5,0,2.9,42
902173,Jeffrey Miranda,4,3,2017-04-19,0,7.8,2024-07-03,0,1,1,0,26,2,24,76,16,3,2,6.7,2.9,1,8,2,4.8,57
634362,Lisa Bullock,5,5,2013-06-29,0,11.6,2024-03-16,1,2,7,0,65,0,65,86.2,16,9,11,5,2,2,3,1,1.4,69
989350,Tammy Lam,3,4,2020-04-08,0,4.9,2024-02-07,0,1,1,0,49,28,21,78.8,28,19,12,1.5,3.4,0,16,1,1.6,50
52581,Ross Montgomery,4,2,2013-01-13,0,12.1,2024-03-23,0,0,8,0,70,59,11,59.8,37,36,20,5.1,2.3,1,14,2,1.7,25
593245,Samantha King,1,6,2014-07-02,0,10.6,2024-02-04,0,2,3,0,24,16,8,63.4,21,1,7,6.5,2.9,1,20,1,2.7,34
968665,Cheryl Macdonald,4,2,2022-01-09,2,1.2,2024-02-08,3,0,3,0,14,13,1,86.4,21,9,10,2.8,1.6,0,23,0,1.5,58
363029,Mia Thompson,1,4,2022-05-16,0,2.8,2024-08-01,2,2,0,1,37,16,21,79.6,36,2,0,6.8,1.2,1,21,0,1.1,54
689015,Kristin Jenkins,5,4,2019-03-24,1,5.5,2024-09-23,0,1,3,0,26,16,10,60.6,34,17,22,8.7,1.6,1,5,2,3.8,33
101815,David Scott,4,0,2020-01-26,0,5.1,2024-03-14,1,2,6,1,73,73,0,76.4,19,12,15,5.2,2.5,1,27,2,4.8,48
978568,Mr. Christopher Love Jr.,4,1,2019-12-30,0,5.1,2024-08-10,2,1,9,1,57,53,4,67.3,47,2,47,8.4,1.3,2,27,0,1.7,35
963507,Ann Prince,0,2,2017-05-31,0,7.7,2024-06-02,4,0,6,0,95,25,70,54.4,23,23,0,5.3,3.7,0,10,1,1.7,17
956330,Daniel Kennedy,6,6,2012-09-14,1,2.8,2024-09-04,3,0,5,0,67,7,60,55,13,7,0,8.8,2,0,11,1,1.3,22
472162,Amanda Lutz,2,7,2021-05-26,0,3.7,2024-08-13,1,0,9,1,86,35,51,56.8,15,1,2,8,1.6,2,1,0,1.5,22
678724,Kristen Cooper,6,4,2012-02-02,0,13.1,2024-10-18,3,1,6,0,18,8,10,59.3,20,18,19,3.9,4.6,2,3,2,4.1,32
309645,Alan Lyons,4,5,2012-11-28,0,12.2,2024-02-03,0,2,4,1,82,41,41,82.3,20,14,6,4.2,4.3,2,0,2,4.3,69
405838,Megan Rose,2,6,2014-03-16,0,10.9,2024-02-28,4,1,10,0,65,28,37,60.9,9,5,5,1.3,1.7,1,28,0,4,23
748717,Tony Ellis,3,7,2021-03-10,0,3.9,2024-12-11,0,1,10,1,10,3,7,67.2,11,2,1,8.8,3.4,0,0,2,4.1,40
411812,David Kline,0,5,2012-11-02,0,12.3,2024-01-26,2,1,5,0,36,33,3,79.5,50,8,43,8.8,3.8,0,22,2,4.6,62
743817,Robert Wiley,3,1,2021-05-07,0,3.8,2024-03-21,0,2,10,1,32,0,32,97.8,44,37,10,4.1,1.5,1,21,0,2.4,74
394954,Sharon Rodriguez,0,1,2018-09-05,0,6.5,2024-09-07,3,0,4,0,78,2,76,84.5,37,34,14,2.6,2.8,2,20,2,3.8,60
835656,Jennifer Nichols,1,6,2010-11-18,1,10.1,2024-04-03,2,0,10,0,29,22,7,98.3,10,10,6,6.7,2.9,0,10,1,5,87
899795,Patricia Russell,4,4,2018-03-05,0,7,2024-04-07,3,1,3,1,38,17,21,89.2,42,41,39,1.1,2.5,0,9,1,1.4,67
347479,Kimberly Thompson,3,2,2021-02-14,0,4,2024-08-26,1,1,3,1,51,25,26,92.1,33,10,3,2.9,2.9,0,25,1,2,68
586469,Benjamin Murray,4,4,2020-07-08,1,3.4,2024-05-21,1,1,5,1,11,9,2,80.5,49,14,35,6,3.5,2,20,0,2.7,55
123750,Mary Sharp,4,0,2022-05-27,0,2.7,2024-09-07,0,0,6,1,73,10,63,76.1,31,12,10,5.4,4.2,2,9,0,2.4,49
833963,Andrew Reynolds,4,6,2016-02-29,0,9,2024-10-18,4,1,8,1,43,3,40,63.8,49,2,20,6.8,2.4,2,4,2,3.4,36
651185,Dennis Mcgrath,1,1,2021-08-06,0,3.5,2024-10-10,4,2,1,1,51,16,35,85.9,30,30,13,5.2,2.2,1,14,1,1.7,63
224648,Brandon Horne,0,0,2010-01-15,1,13.6,2024-01-29,1,2,2,1,95,89,6,89.2,38,12,13,9.2,2.5,0,30,0,3.3,78
398226,Tamara Green,1,7,2016-03-18,0,8.9,2024-08-22,3,1,9,0,25,1,24,93.8,44,37,44,1.5,4,1,21,2,2.7,71
757182,Robert Roth,0,3,2016-08-08,0,8.5,2024-11-04,4,1,2,0,73,11,62,53.9,12,1,3,5.2,2.6,2,22,0,4.1,18
242018,Robert Walton,3,1,2018-02-10,0,7,2024-02-02,4,0,0,1,75,17,58,68.2,12,5,10,1.2,4.5,0,0,2,2.8,40
827181,Jeffrey Wade,4,3,2018-09-10,0,6.4,2024-10-12,1,0,9,0,14,11,3,54.6,25,20,5,2.8,4.3,1,0,1,4.3,18
326814,Kristopher Hartman,1,1,2016-04-13,0,8.9,2024-04-08,4,2,2,0,32,20,12,83.1,15,3,12,3.8,3.6,0,14,0,1.7,62
753994,Jennifer Henderson,1,1,2018-07-17,0,6.6,2024-12-01,0,1,1,1,39,20,19,85,12,7,7,2.6,1.9,1,17,0,1.3,61
735175,Lindsay Mclean,0,7,2012-06-29,0,12.6,2024-08-31,2,1,5,1,45,28,17,71.6,39,3,19,1.4,4.5,0,20,2,2.9,44
774780,Felicia Archer,0,7,2022-04-11,1,0.1,2024-01-23,2,1,5,1,47,28,19,73.8,45,23,31,9.5,1.4,1,26,1,2.6,45
626847,Sharon Kramer,6,2,2017-05-29,0,7.7,2024-02-06,2,2,4,0,100,84,16,69,9,1,3,9.5,3.9,0,22,0,2.3,43
80933,Katrina Mays,3,3,2019-06-10,0,5.7,2024-12-18,1,2,7,0,34,0,34,87.5,19,13,5,1.3,2.9,0,23,1,2.6,59
946859,Wesley Martin Jr.,6,6,2016-09-23,0,8.4,2024-02-02,4,2,9,1,24,3,21,92.5,7,2,6,2.2,1.9,0,20,0,1.3,68
314498,Kristi Weeks,0,6,2022-01-06,2,3,2024-09-21,0,2,0,1,66,52,14,84.1,39,10,34,3.2,2.2,2,4,0,1,60
873219,Maria Jimenez,6,2,2016-06-19,0,8.7,2024-02-08,2,2,4,1,35,25,10,95.2,14,12,2,8.1,4.1,0,23,0,1.1,80
24789,Tracy Lewis,6,0,2014-01-25,0,11.1,2024-01-31,1,0,7,0,64,3,61,58.9,6,4,5,2.7,2.1,2,16,2,1,21
150287,Jessica Thompson,3,5,2021-10-08,2,0,2024-03-18,1,0,6,1,37,30,7,73.7,49,23,22,5.7,3.7,1,23,0,2,43
350979,Angel Shelton,6,6,2013-10-21,0,11.3,2024-12-15,3,1,10,1,32,23,9,64.5,8,6,6,2.8,2.8,2,30,1,2.2,28
508493,Dana Johnson,2,5,2013-11-18,0,11.3,2024-06-13,4,0,0,0,47,32,15,94.7,8,2,3,4,4,2,20,0,2.9,82
883577,David Allen,6,4,2016-03-01,0,9,2024-12-03,4,0,7,0,22,14,8,93.5,46,24,25,9.1,2.4,2,30,1,4.1,78
909017,Margaret Brewer,6,2,2019-08-24,0,5.5,2024-10-08,0,2,5,0,68,12,56,66,48,29,31,8.7,1.9,2,2,2,4.1,42
89323,Ashley Obrien,0,1,2019-07-21,0,5.6,2024-01-11,4,1,9,1,23,11,12,86.3,31,19,30,3.2,1.6,1,20,0,2.6,59
533218,Edward Martin,1,1,2020-08-16,0,4.5,2024-05-09,3,1,0,1,65,39,26,50.8,25,1,8,7.1,3.3,2,16,0,4.4,16
615657,Mia Glover,6,6,2011-09-02,2,5.6,2024-09-09,1,2,4,1,26,8,18,89.7,10,2,2,9.5,3.1,0,30,0,1.5,72
765284,Lisa Gomez MD,2,6,2016-02-02,1,5,2024-11-13,2,0,0,1,72,39,33,93.2,27,17,9,1.4,2.1,1,21,0,1.1,72
111948,Jesse Little,5,6,2022-03-26,0,2.9,2024-10-14,0,0,9,0,92,81,11,51.9,17,1,11,3.8,4.8,1,26,0,4,11
858257,Christopher Anderson,4,5,2012-11-19,0,12.3,2024-06-03,2,1,7,1,73,32,41,99.2,31,20,24,1.9,4.4,1,8,2,3.9,85
589645,Gina Lewis,2,7,2015-09-15,0,9.4,2024-06-14,3,0,6,0,16,15,1,74.1,16,1,0,2.5,3.2,2,10,2,1.4,47
961517,Dr. Tiffany Andrews,3,6,2015-02-06,0,10,2024-09-19,0,1,8,1,73,11,62,68.2,41,4,19,5.7,1.2,0,3,1,1.9,40
792294,Paul Higgins,2,5,2010-05-26,0,14.7,2024-08-01,2,2,9,1,54,14,40,85.5,34,28,23,8.6,2,1,8,2,4.3,74
180300,Karen Edwards,6,6,2019-11-25,0,5.2,2024-01-12,0,2,2,0,83,48,35,76.4,8,4,1,9.5,4.7,2,24,2,3.4,54
72081,Joseph Cortez,3,2,2022-03-01,1,0.7,2024-03-17,4,2,7,0,85,13,72,57.9,26,10,10,9.6,4.9,0,14,2,4.6,24
243568,Julie Garcia,6,5,2022-12-20,0,2.2,2024-02-29,2,0,3,1,96,59,37,70.7,15,12,1,1.5,4,0,26,1,2.9,34
875964,Henry Wright,1,2,2012-09-25,0,12.4,2024-07-04,4,0,6,1,64,11,53,69.2,34,7,18,1.5,4,0,19,2,1.3,38
959037,Jeffrey Peterson,1,7,2020-03-22,2,3.2,2024-10-06,0,0,8,0,41,38,3,52.4,43,12,38,2.8,1,1,11,1,5,13
701610,Christy Cruz,0,3,2014-12-28,0,10.1,2024-03-04,2,2,1,0,31,29,2,55.6,49,31,32,6.1,4.5,2,9,0,2.4,25
963424,Amanda Clark,0,2,2019-06-25,1,1,2024-10-06,4,0,4,0,83,55,28,96.4,28,25,26,2.6,2.1,2,5,1,4.6,79
292258,Chloe Wilcox,6,1,2010-11-15,0,14.3,2024-11-08,4,1,9,0,89,5,84,71.4,16,3,14,6.4,4.7,1,10,2,1.9,48
707496,Briana Mclaughlin,1,5,2012-09-06,0,12.5,2024-01-24,3,1,3,1,50,21,29,86.3,35,30,11,10,1.6,2,29,2,1.3,69
522703,Keith Martinez,4,6,2019-07-02,0,5.6,2024-06-29,3,2,3,0,85,0,85,95.7,8,8,6,1.4,1.1,0,7,0,4.2,79
193400,Shannon Hardin,3,6,2015-10-26,0,9.3,2024-10-10,2,2,4,1,18,13,5,71.9,40,5,27,6.3,1.4,2,20,2,1.8,45
795060,Mr. Donald Madden III,2,6,2021-03-10,1,1.5,2024-03-10,3,0,0,1,44,26,18,90.5,40,4,23,6.1,2,0,9,2,2.4,74
710137,Erica Tucker,3,0,2016-05-31,0,8.7,2024-06-17,3,1,1,0,33,1,32,76.5,37,29,21,4,3.3,1,21,2,4.4,53
428049,April Washington,0,3,2014-09-05,1,3.2,2024-09-29,4,2,7,0,100,1,93.3152412226909,73.6,31,12,3,1,1.1,2,15,1,2.9,40
595252,Ralph Hawkins,4,7,2011-12-09,0,13.2,2024-06-08,1,1,2,1,18,4,14,52.3,39,22,38,4.5,4.2,1,7,1,1.7,19
511177,Stephanie Murillo,6,5,2016-04-29,0,8.8,2024-12-16,4,0,4,1,92,59,33,92.6,45,24,33,8.3,1.1,2,29,2,4.7,77
884793,Brian Mccarthy,4,2,2018-02-14,0,7,2024-03-04,1,2,5,1,80,48,32,98.1,43,26,25,7.3,3.1,2,1,0,4.4,88
625936,Jennifer Hobbs,4,1,2021-09-08,1,2.3,2024-03-01,3,1,9,1,50,10,40,56.1,20,12,7,1.9,4.9,0,8,0,3,15
985609,Emily Ross,1,2,2016-02-12,0,9,2024-06-05,0,0,4,1,54,43,11,53.1,11,1,6,8.1,1.8,1,21,1,3.3,19
603453,Tonya Arnold,2,4,2022-05-31,1,2.6,2024-04-09,3,1,8,1,82,81,1,69.7,13,6,7,4.5,1.1,2,25,1,3.5,35
199776,Howard Powers,4,3,2010-08-30,0,14.5,2024-08-18,1,1,9,0,12,11,1,77.6,35,10,10,3.1,1.5,2,21,1,2.5,52
983105,Jennifer Edwards,3,3,2019-12-11,0,5.2,2024-05-13,2,0,0,0,81,36,45,92.5,13,6,4,9.8,2.5,2,23,2,1.9,78
42559,Ashley Jones,5,5,2012-06-24,0,12.7,2024-10-06,1,1,9,1,59,2,57,56.9,10,1,1,2.5,3.3,1,4,1,2.7,22
723384,Adam Walters,3,7,2012-02-07,0,13,2024-04-18,0,2,9,1,37,24,13,75,35,22,17,4.3,3.6,0,14,0,1.3,51
859083,Victor Coleman,6,4,2015-07-05,1,7,2024-08-22,1,1,6,0,89,14,75,84.8,26,4,17,3.4,2.8,0,6,2,2.8,63
168711,Amanda Arnold,5,1,2015-02-09,0,10,2024-03-04,0,0,2,1,20,2,18,62.9,30,26,16,10,4.5,0,10,2,2.2,39
319232,Ryan Morse,5,6,2013-01-12,0,12.1,2024-04-26,3,1,10,0,83,68,15,52.4,35,32,0,5.2,3.1,1,12,0,5,19
655786,Tammy Perry,1,3,2012-01-08,1,7.3,2024-06-12,2,2,8,0,99,17,82,82.2,44,28,42,1,3.8,2,28,1,1.4,54
976817,Jennifer Moore,6,0,2019-01-15,0,6.1,2024-10-26,3,0,10,0,72,48,24,74.7,23,12,15,1.7,3.5,1,8,0,3.8,45
665610,Jessica Frey,0,4,2020-12-26,0,4.1,2024-01-21,3,1,7,1,70,40,30,54.2,25,12,3,9.8,2.3,2,2,2,3.5,22
295282,Nathan Douglas,1,1,2010-02-16,0,15,2024-04-23,0,2,4,0,10,9,1,83.6,40,26,39,7.4,4.3,1,19,0,3,70
18918,Robert Allen,1,4,2011-05-22,0,13.8,2024-06-07,3,2,7,0,84,50,34,62.9,11,1,2,9.9,4.8,1,8,1,1,40
614014,Robert Burke,3,4,2015-03-31,0,9.9,2024-04-12,1,0,4,1,89,9,80,93.3,44,36,44,8.9,4.5,1,7,1,2.8,84
333283,John Collins,2,5,2018-12-11,2,2.5,2024-11-25,3,1,9,1,69,31,38,66.6,6,2,3,6.2,2.7,1,28,2,2.3,29
998826,Charlotte Carroll,3,6,2017-09-25,0,7.4,2024-07-24,4,2,5,1,70,32,38,54,17,15,14,8.3,1.2,1,11,1,1.3,19
479546,Lacey Snow,5,0,2019-01-29,2,5.5,2024-10-01,1,0,5,1,66,19,47,68.4,48,24,40,8.2,1.2,1,5,2,3.1,43
800080,Ronald Mcdonald,2,4,2018-06-13,0,6.7,2024-05-22,4,2,3,0,80,68,12,78.6,41,26,36,6.4,3.3,1,24,1,4.3,54
824424,Jason Adams,3,6,2010-07-01,0,14.6,2024-03-23,3,1,0,1,27,9,18,91,45,36,29,5.5,1.9,1,8,0,4.1,84
45954,Todd Cain,3,5,2016-02-05,0,9,2024-08-01,1,2,6,1,44,22,22,95.5,20,10,19,7.1,2.1,0,26,1,3.2,79
528915,Edward Reynolds,1,1,2011-05-23,0,13.8,2024-10-09,4,2,4,0,29,4,25,83.4,35,5,30,2.1,2.2,1,8,1,2.2,65
381816,William Rivera,6,5,2011-06-08,0,13.7,2024-06-21,1,2,2,1,37,7,30,93.4,5,2,2,8.9,3.6,0,14,0,1.2,84
309877,Stephanie Bond,4,0,2019-03-18,0,5.9,2024-04-25,1,1,8,1,31,8,23,50.2,36,4,27,1.4,1.9,2,23,2,4.2,9
992762,Christopher Olson,3,1,2014-02-25,0,11,2024-03-22,2,1,0,0,72,44,28,58.6,6,1,6,7,2.2,2,15,0,2.6,30
883828,Matthew Taylor,2,1,2020-02-29,0,5,2024-01-05,2,2,1,1,47,17,30,63.7,38,14,6,2.5,1.1,2,29,1,1.4,25
938118,Nicole Jacobs,1,2,2021-05-06,0,3.8,2024-02-12,0,2,7,0,68,46,22,52.1,31,8,10,4.4,1.3,1,18,2,3.4,12
107631,Brian Underwood,0,3,2014-08-13,0,10.5,2024-04-27,2,0,8,1,100,27,73,77.2,6,1,4,3.1,1.2,0,18,2,2.9,50
934674,Stephen Terry,5,7,2022-06-14,0,2.7,2024-12-24,3,2,5,1,18,1,17,78.9,19,9,1,1.3,3,2,22,0,2.1,47
560756,Jay Alvarez,0,2,2018-11-29,0,6.2,2024-05-04,2,2,4,0,84,77,7,73.1,12,6,2,5.9,4.7,2,17,2,2.4,47
519999,Austin Pittman,5,2,2018-05-25,0,6.7,2024-09-12,1,0,10,0,81,16,65,87.7,30,19,28,1.7,3.4,0,15,2,2.1,61
993249,William Hamilton,1,0,2021-09-11,0,3.4,2024-01-24,4,2,4,1,91,30,61,64.7,7,1,2,8.5,1.1,1,25,0,2.1,32
466986,Jason Carlson,5,6,2017-05-02,1,5.5,2024-04-08,4,1,4,1,39,32,7,85.3,11,3,3,3.2,1.8,2,15,1,3.8,62
474300,Joseph Walker,0,5,2022-08-11,1,2.4,2024-06-12,1,0,9,0,11,5,6,70.2,31,8,17,1.8,3.1,1,3,0,1.3,37
329822,James Cook,3,5,2015-12-26,0,9.2,2024-08-28,2,2,4,0,43,31,12,60.3,16,7,4,1.2,2.4,0,13,1,4.5,25
376110,Keith Smith Jr.,6,2,2020-11-20,0,4.2,2024-11-17,0,1,6,1,82,59,23,75.7,20,9,15,8,4.4,1,13,0,4.1,52
875489,Vanessa Sullivan,4,6,2011-03-14,0,13.9,2024-08-09,4,2,0,0,59,54,5,61.6,40,17,16,8.6,2.6,2,7,1,2.9,41
552676,Julie Williamson,3,6,2018-03-13,0,6.9,2024-04-23,0,2,2,0,98,4,93.3152412226909,78.2,19,5,9,9.2,1.5,2,15,1,3.5,57
298402,Cynthia Cook,5,5,2014-07-30,0,10.6,2024-10-06,0,2,3,0,41,19,22,68.1,23,11,15,9.3,1.4,2,11,2,3.4,47
610760,Elizabeth Medina,2,5,2022-10-11,0,2.4,2024-06-08,0,0,9,0,17,8,9,58.7,45,39,34,7,4,2,1,0,1.8,24
201417,Patricia Medina,6,3,2018-12-20,0,6.2,2024-07-03,3,2,3,0,74,72,2,89.7,50,27,10,6.5,2.2,2,26,1,1.9,68
657911,Sarah Neal PhD,1,0,2020-06-01,0,4.7,2024-10-20,1,2,0,0,41,18,23,96,14,9,11,7,2.1,2,5,0,1.3,83
39359,Danny Vaughn,2,6,2021-10-06,1,1.8,2024-11-09,1,0,4,0,14,5,9,58.6,42,12,26,7.4,2.2,1,24,0,1.1,21
111078,Albert Perez,6,0,2020-12-02,0,4.2,2024-03-29,1,1,10,1,74,26,48,63.5,44,12,35,6.1,4.3,1,29,0,2.2,26
247591,Anthony Lambert,2,3,2016-06-29,0,8.6,2024-09-07,1,1,6,1,33,21,12,55.8,46,7,32,5.6,4.7,2,30,1,1.4,17
211791,Timothy Jefferson,1,3,2022-12-21,0,2.2,2024-06-01,1,0,6,0,75,55,20,70.5,28,4,3,1.5,3,1,16,0,4.6,38
645190,Gabriela Ellis,4,1,2022-05-04,0,2.8,2024-09-29,2,1,10,1,46,19,27,59.9,28,14,22,4,3.4,1,22,2,1.7,17
649252,William Webb,2,3,2015-02-03,1,2.6,2024-07-16,3,1,0,0,47,22,25,59,26,17,13,1.8,3.3,1,10,0,1.1,23
775880,Michael Smith,4,4,2017-10-28,0,7.3,2024-11-25,0,1,8,1,78,6,72,62.6,22,13,1,5.9,4.1,1,15,2,1.3,28
34327,Reginald Estes,4,2,2016-01-14,0,9.1,2024-05-19,3,1,0,0,33,19,14,94.8,42,15,40,9,4.6,0,18,0,1.3,83
995061,Joseph Carrillo,5,0,2013-10-10,0,11.4,2024-05-06,1,1,5,1,53,15,38,97.6,25,8,17,2.5,1.2,1,14,2,3.6,83
823872,Mark Richardson,1,3,2019-10-26,0,5.3,2024-10-15,4,2,8,0,86,76,10,91.6,25,2,3,5.4,1.9,0,8,1,4.8,75
676455,Pamela Fritz,6,6,2015-03-24,0,9.9,2024-12-09,1,2,9,0,80,80,0,57.3,32,32,17,8.3,4.7,0,1,2,1.2,27
135298,Leonard Rivera,4,2,2016-11-17,0,8.3,2024-02-16,4,2,7,1,47,25,22,80,27,25,9,2.1,1.7,0,22,1,2.5,52
760060,Tracy Tucker,6,4,2014-07-07,1,7.6,2024-06-29,0,0,9,0,30,0,30,79,31,21,21,6.6,4,2,29,1,4,54
850292,Nicole Patterson,3,0,2016-10-15,1,8.3,2024-05-23,4,2,10,0,64,6,58,61.4,31,21,16,8,2.2,1,1,1,4.2,32
701413,Justin Brown,6,4,2015-01-26,0,10.1,2024-06-12,4,1,1,0,56,21,35,52.8,31,4,22,6.3,1.6,2,9,2,1.8,20
835539,Claudia Nguyen,1,6,2021-07-02,0,3.6,2024-09-05,2,2,0,1,27,2,25,67.5,37,16,30,5.7,3.6,1,22,2,4.5,38
513810,Wendy Williams,1,1,2016-01-01,0,9.1,2024-04-27,0,1,1,1,85,30,55,56.7,43,2,43,9.2,2.5,2,17,2,3.7,28
589829,Mark Walker,1,0,2010-06-29,0,14.6,2024-05-10,0,1,4,1,44,1,43,60.9,38,12,8,3,4.2,1,11,0,1.4,31
604476,Angelica Price,4,1,2014-12-15,0,10.2,2024-07-29,4,0,0,1,14,6,8,57.2,24,10,8,4.2,1.3,2,13,2,1.9,24
215838,Michelle Kemp,1,5,2016-04-27,1,3.8,2024-03-05,4,1,8,0,77,73,4,83,33,25,15,7.7,3.8,1,27,1,1.1,56
110175,Jason Watkins,6,3,2010-11-25,0,14.2,2024-02-10,2,2,7,1,62,28,34,78.5,18,5,13,8.7,1.2,0,27,0,4,59
675300,Richard Becker,1,4,2020-05-02,0,4.8,2024-07-08,1,2,5,1,61,32,29,52.4,50,32,39,4.4,1.5,0,22,1,2,12
381692,Matthew Tran,0,5,2011-12-11,0,13.2,2024-05-12,0,2,9,0,62,2,60,82.4,43,38,43,1.4,1.5,1,30,0,4.7,58
306688,Samuel Brown,6,2,2017-07-19,0,7.6,2024-09-27,3,0,8,0,63,46,17,96.8,48,8,23,9.3,1.2,2,4,2,4.4,85
552694,Candace Dixon,3,7,2010-03-02,0,15,2024-03-28,3,1,10,0,62,21,41,77.6,50,24,7,1.5,2.6,0,22,2,2,50
731066,Audrey Rogers,1,1,2017-08-17,0,7.5,2024-10-10,1,1,3,0,61,41,20,71.2,9,4,5,3.3,4.8,1,15,0,1.7,43
135456,Samantha Clark,3,5,2022-01-25,0,3.1,2024-07-02,0,2,5,0,74,33,41,80,23,19,20,3.6,2.2,0,8,1,3.1,53
159610,Jonathan Hall,4,4,2020-08-03,0,4.5,2024-10-28,0,0,0,0,73,14,59,76.5,16,16,3,2.1,3.1,2,19,2,2.6,48
632428,Eric Lindsey,1,6,2013-11-13,0,11.3,2024-08-15,4,2,7,1,53,40,13,84.3,16,16,8,7.8,1.6,2,6,2,2.1,67
493751,Randy Pope,1,2,2013-04-16,0,11.8,2024-08-27,2,0,5,1,37,4,33,50.1,49,6,16,9.2,1,1,0,0,2.3,21
922663,Mary Taylor,4,7,2019-06-29,0,5.6,2024-02-23,2,1,1,0,87,27,60,72.6,20,8,20,8.8,1.4,2,5,0,4.7,53
892428,Samantha Wright,2,1,2022-03-24,0,2.9,2024-09-14,0,0,4,1,69,39,30,79.7,7,1,1,8.3,2.9,1,10,0,2.4,56
239104,Cody Ballard,0,0,2021-09-07,0,3.4,2024-03-17,1,1,10,0,57,24,33,77.9,39,17,4,6.8,3.1,1,4,0,4,53
15998,Stephanie Wilson,6,4,2021-12-21,0,3.2,2024-08-19,1,2,1,0,90,62,28,97.5,15,4,6,5.2,4.8,2,26,1,4.4,79
459996,David Young,3,2,2012-05-20,0,12.8,2024-02-16,1,1,6,1,70,50,20,56.9,19,12,17,9.5,2.4,0,4,2,2.5,30
845342,Mark Arnold,5,6,2014-03-25,0,10.9,2024-04-03,4,0,3,0,10,0,10,91.6,23,11,16,3,3.4,0,16,1,4,77
715609,Heather Chavez,4,6,2018-11-28,0,6.2,2024-06-06,3,2,2,1,77,3,74,93.6,39,18,8,8.1,4.1,0,4,1,3.7,84
899960,Jessica Ramos,6,1,2010-05-20,0,14.8,2024-02-23,0,2,10,1,99,50,49,53.6,13,11,7,5.6,4.9,0,22,0,1.6,18
480979,Erica King,0,5,2016-12-19,0,8.2,2024-12-18,1,1,4,0,25,17,8,72.4,20,4,6,1.8,1.4,2,25,2,1.4,39
701248,Maria Fritz,6,3,2013-03-13,0,11.9,2024-08-20,1,2,7,1,68,33,35,60.7,27,21,26,7.2,4,2,17,0,1.9,30
288024,Nichole Rocha,5,0,2014-01-18,0,11.1,2024-12-15,0,2,2,0,16,9,7,94.3,49,47,34,2.8,3.8,2,23,1,2.6,78
880297,Tracey Rivera,5,7,2011-09-19,0,13.4,2024-09-18,0,1,6,1,46,28,18,62.6,42,11,12,6.1,3.2,1,0,1,1.1,37
449724,Michael Guerrero,4,5,2019-10-05,0,5.4,2024-04-13,4,1,10,1,40,4,36,82.8,47,40,30,4.6,3.2,0,18,0,2,55
569570,Lindsay Jimenez,0,2,2018-11-21,1,5.9,2024-08-18,1,1,5,1,80,27,53,76,9,7,8,6.8,1.1,0,24,0,3.9,50
922229,Sarah Martin,0,3,2017-07-09,0,7.6,2024-02-17,2,0,4,1,35,26,9,53.5,16,4,12,8.9,2.5,2,3,0,2.8,23
376966,Veronica Green,4,5,2013-07-24,0,11.6,2024-01-23,0,2,2,0,29,29,0,95.6,36,32,13,2.7,2,2,10,1,2.4,83
116644,Diane Murray,4,2,2011-10-13,1,7.7,2024-07-03,1,0,3,1,38,33,5,53.8,48,33,41,7.8,2.6,1,23,0,3.5,21
892832,Kristin Smith,3,4,2010-01-29,0,15.1,2024-08-04,4,0,2,1,80,10,70,59.1,41,21,8,6.1,3.4,1,1,0,1.4,34
608258,Martha White,5,2,2014-03-21,0,10.9,2024-12-25,3,1,4,1,27,18,9,77.8,17,6,4,9.6,1.4,2,5,0,2,60
578242,Kathy Ryan,5,3,2010-05-31,0,14.7,2024-07-16,1,2,0,0,43,10,33,74.9,45,7,11,2.7,2.7,2,20,1,2.9,52
